data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,event_type_2,Police Involved?,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin2-rev,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
323754,788,TUN3466,3466,27-Jun-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Mosaiquefm,National,A number of sit-inners in Douz in the governorate of Kebili closed the pumping station at the level of the Boulahbel region in the Douz desert.,0,1515624305,TUN
323755,788,TUN3467,3467,27-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Oued el Kamour,32.4587,9.7279,1,Mosaiquefm,National,"Inspite of the high temperatures and snakes, some protesters in Oued el Kamour decided to puruse their sit-in. They demand the application of the latest treaty that was signed between them and the government.",0,1515624305,TUN
323756,788,TUN3468,3468,27-Jun-17,2017,1,Violence against civilians,Violence against civilians,0,Unidentified Armed Group (Tunisia),,3,Civilians (Tunisia),Police Forces of Tunisia (2014-),7,37,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Tunisien Numerique,National,The child of a man who works for the national security services was found dead near the house of its parents. It is most probable that the child was killed because of the work of his father.,1,1515624305,TUN
323753,788,TUN3465,3465,26-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Bizerte,Ras Jebel,Ras Jebel,,Metline,37.2444,10.0509,1,Mosaiquefm,National,Inhabitants of the town of Metline in the governorate of Bizerte protested on 26 June 2017 to condemn the kidnapping and murder of a child a few days before.,0,1515624305,TUN
323752,788,TUN3464,3464,24-Jun-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,La Marsa,La Marsa,,La Marsa,36.8764,10.3252,1,Mosaiquefm,National,Representatives of civil society and members of the PRA participated in a sit-in in La Marsa. All have denounced the proliferation of anarchic constructions and the disrespect towards green spaces.,0,1515624305,TUN
323750,788,TUN3462,3462,22-Jun-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Awlad Yousef Ethnic Militia (Tunisia),,4,Frachiches Ethnic Militia (Tunisia),,4,44,Northern Africa,Tunisia,Sidi Bou Zid,Bir El Hfay,Bir El Hfay,,Bir el Hafey,34.9321,9.1932,1,Tunisien Numerique,National,One young guy died in a brawl at the weekly market. The 23-year-old was fatally stabbed to the heart after a dispute with a group of youngsters. Clashes broke out between Awled Youssef and the Frechiches. The relatives of the deceased took revenge by setting fire to two dwellings belonging to the opposing group.,1,1515624305,TUN
323751,788,TUN3463,3463,22-Jun-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Sidi Bou Zid,Bir El Hfay,Bir El Hfay,,Bir el Hafey,34.9321,9.1932,1,Tunisien Numerique,National,"Clashes in the town of Bir Lahfey, governorate of Sidi Bouzid, between young people and the police took place. One policeman died of the injuries he suffered during the confrontation. The inhabitants of the region are angry after the death of one of their own in a brawl at the weekly market. The 23-year-old was fatally stabbed to the heart after a dispute with a group of youngsters. Clashes broke out between Awled Youssef and the Frechiches. The police intervened to disperse the crowd. Currently tires are on fire in several streets of the city and clashes are underway with the police.",1,1515624305,TUN
323749,788,TUN3461,3461,21-Jun-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Sousse,Sousse MÃÂ©dina,Sousse Medina,,Sousse,35.8254,10.637,1,Mosaiquefm,National,Clashes occurred on the evening of Wednesday 21 June between street vendors and agents of the Sahel transport company in Bab Bhar in Sousse. The clashes broke out after the a guard was aggressed by a street vendor. The security units intervened and used tear gas to disperse the crowd. Security reinforcements were deployed.,0,1515624305,TUN
323747,788,TUN3459,3459,20-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,2,Mosaiquefm,National,"The sit-inners of Douz closed yesterday 20 June 2017, a pumping valve of the company Perenco as well as the valve of the Gas in the region of Oum Chieh in the desert of Douz. The sit-inors granted the regional authorities three days to hold a dialogue session to discuss the claims of the inhabitants of the region.",0,1515624305,TUN
323748,788,TUN3460,3460,20-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Ezzouhour,Ezzouhour-Tunis,,Le Bardo,36.8092,10.1406,1,Shemsfm,National,"Members of the Union of Agricultural Engineers organized a protest rally today, 20 June 2017, in front of the parliament in Bardo to protest against a new law that aims to restructure the agricultural sector.",0,1515624305,TUN
323745,788,TUN3457,3457,19-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Ben Arous (Tunis Sud),Nouvelle Medina,Nouvelle Medina,,Ben Arous,36.7444,10.2338,1,Tunisien Numerique,National,"Supporters of football ""Club Africain"" demonstrated in front of the regional court in Ben Arous where 2 of their supporters are being sued.",0,1515624305,TUN
323746,788,TUN3458,3458,19-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Sfax Medina,Sfax Medina,,Sfax,34.7406,10.7603,1,Shemsfm,National,Bakery owners protested in front of the UTICA offices to demand the payment of the debts by the ministry and payment of salaries.,0,1515624305,TUN
323742,788,TUN3454,3454,16-Jun-17,2017,1,Remote violence,Remote violence,0,Soldiers of the Caliphate,,2,Civilians (Tunisia),,7,27,Northern Africa,Tunisia,Kasserine,Hassi El Ferid,Hassi El Ferid,,Jebel Selloum,35.0749,8.9057,1,"Menastream, AFP",Subnational,"A shepherdess was wounded in IED/mine blast this morning at Jebel Salloum, Kasserine. She later succumbed to her wounds at the Kasserine Regional Hospital.",1,1515624305,TUN
323743,788,TUN3455,3455,16-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Ben Arous (Tunis Sud),Rades,Rades,,Rades,36.7681,10.2753,1,Mosaiquefm,National,"Several workers gathered at the container transit office in the port of Rades and protested against the transfer of a colonel to office number 47, following a decision by the head of government Youssef Chahed. Then they striked and voiced their intention not to levy customs.",0,1515624305,TUN
323744,788,TUN3456,3456,16-Jun-17,2017,1,Strategic development,Protest,0,Government of Tunisia (2014-),UGTT: Tunisian General Labour Union,1,Protesters (Tunisia),,6,16,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,1,AFP,International,"The government of Tunisia with the support of the UGTT reached an agreement with the protesters in the South of the country, ending a month-long blockade caused through sit-ins and demonstrations. Sit-inners in Oued el Kamour said that tents will stay in place until the points of the agreement are actually impelemented.",0,1515624305,TUN
323739,788,TUN3451,3451,15-Jun-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kairouan,Kairouan Sud,Kairouan Sud,,Kairouan,35.6781,10.0963,2,Shemsfm,National,Inhabitants of Dhouaher region blocked the road from Kairouan to Nasrallah with burning tires. They demand the reparation of an electric generator.,0,1515624304,TUN
323740,788,TUN3452,3452,15-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Beja,Testour,Testour,,Testour,36.5513,9.4431,1,Shemsfm,National,Postal workers in Tastour protested against aggressions which they are facing from clients.,0,1515624304,TUN
323741,788,TUN3453,3453,15-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Shemsfm,National,"Pupils demonstrated against inconsistencies in the economics and management-exam in front of the Ministry of Education in Tunis. On the same day, some workers from Qatar National Bank went on a strike because of their non-satisfaction with their professional situation.",0,1515624305,TUN
323738,788,TUN3450,3450,14-Jun-17,2017,1,Strategic development,Strategic development,0,Government of Tunisia (2014-),,1,,,0,10,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,3,AFP English,International,"Tunisia has extended for another four months a state of emergency in place since a 2015 jihadist attack, the president's office announced on Wednesday.",0,1515624304,TUN
323736,788,TUN3448,3448,13-Jun-17,2017,2,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Unidentified Armed Group (Tunisia),,3,13,Northern Africa,Tunisia,Medenine,Ben Guerdane,Ben Guerdane,,Ain el Bagra,32.5833,11.5167,1,"Menastream, Tunisien Numerique",Subnational-National,Exchange of gunfire between TAF unit and armed smugglers in AÃÂ¯n el Bagra on the border with Libya on Tuesday morning.,0,1515624304,TUN
323737,788,TUN3449,3449,13-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Le Kef,Tajerouine,Tajerouine,,Tajerouine,35.8917,8.5528,1,Shemsfm,National,Lwayers in Tajerouine protested to demand that their clients be examined by a forensic pathologist.,0,1515624304,TUN
323731,788,TUN3443,3443,12-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,Shemsfm,National,"People in Douz, el Faouar and el Golaa waged a sit-in to claim development and employment.",0,1515624304,TUN
323732,788,TUN3444,3444,12-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Shemsfm,National,"People in Douz, el Faouar and el Golaa waged a sit-in to claim development and employment.",0,1515624304,TUN
323733,788,TUN3445,3445,12-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,El Golaa,33.4849,9.0068,1,Shemsfm,National,"People in Douz, el Faouar and el Golaa waged a sit-in to claim development and employment.",0,1515624304,TUN
323734,788,TUN3446,3446,12-Jun-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Unidentified Armed Group (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,"Menastream, Tunisien Numerique",Subnational-National,Tunisia: 2 armed militants on motorbike reportedly managed to return towards Jebel Salloum after exchanging fire with the security patrol.,0,1515624304,TUN
323735,788,TUN3447,3447,12-Jun-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,2,Menastream,Subnational,"Tunisia: TAF aborted smuggling attempt & subjected to gunfire by ""escort"" in MBZ/#Tataouine, 2 arrested, AK, grenade, ammo & fuel seized.",0,1515624304,TUN
323729,788,TUN3441,3441,11-Jun-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Beja,Beja Sud,Beja Sud,,Beja,36.7256,9.1817,1,Arab Trade Union,Other,A number of workers at the Tunisian Sugar Company gathered at the headquarters of the Regional Labour Union in Beja to protest against the Tunisian Trade Bureau's decision to stop marketing suger product.,0,1515624304,TUN
323730,788,TUN3442,3442,11-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,AFP English,International,Dozens of Tunisians demonstrated Sunday in Tunis to demand the right to eat and drink in public during the Muslim fasting month of Ramadan and to protest against non-fasters being arrested.,0,1515624304,TUN
323722,788,TUN3434,3434,10-Jun-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Bechri Communal Militia (Tunisia),,4,Jersine Communal Militia (Tunisia),,4,44,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,Bechni,33.4834,8.7895,1,Jeune Afrique,Regional,"78 persons were injured as clashes between tribes from the two villages of Bechni and Jersine continued. They were using hunting rifles, stones and other throwable objects.",0,1515624304,TUN
323723,788,TUN3435,3435,10-Jun-17,2017,1,Strategic development,Strategic development,0,Military Forces of Tunisia (2014-),Police Forces of Tunisia (2014-),1,,,0,10,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,Bechni,33.4834,8.7895,1,Shemsfm,National,Deployment:Military and security forces were deployed between the villages of Bechni and Jersine to prevent further clashes between inhabitants of the two cities.,0,1515624304,TUN
323724,788,TUN3436,3436,10-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sfax,Bir Ali Ben Khalifa,Bir Ali Ben Khalifa,,Bir Ali Ben Khalifa,34.7359,10.0924,1,Radio Tataouine,National,"Strike:The health staff of the local hospital in Bir Ali bin Khalifa in the state of Sfax went on an open strike with the exception of emergency cases, in light of attacks on paramedics who transported injured people in a traffic accident. They also press the Ministry of Health to open a new established hospital as soon as possible.",0,1515624304,TUN
323725,788,TUN3437,3437,10-Jun-17,2017,1,Remote violence,Remote violence,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Le Kef,Kef Est,Kef Est,,El Kef,36.1742,8.7049,2,Mosaiquefm,National,A mine exploded under a military verhicle in Jebel Lela Aicha (Kef) during a patrol -  without causing injuries. Further details are unclear.,0,1515624304,TUN
323726,788,TUN3438,3438,10-Jun-17,2017,1,Remote violence,Remote violence,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Le Kef,Sakiet Sidi Youssef,Sakiet Sidi Youssef,,Jebel OuarghaÃÂ ,36.2051,8.492,1,"Shemsfm, Menastream",National,A soldier from the TAF was injured by a mine explosion. He later died of his injuries. The soldier was part of a group that searched for hostile militants. ,1,1515624304,TUN
323728,788,TUN3440,3440,10-Jun-17,2017,2,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Gafsa,Mdhilla,Mdhilla,,Mdhilla,34.251,8.747,2,Shemsfm,National,Unemployed youth closed roads and ceased some cars from a phosphate company. They demand being employed by the company without passing a test.,0,1515624304,TUN
323720,788,TUN3432,3432,8-Jun-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kasserine,Hidra,Hidra,,Haidra,35.5663,8.4441,1,Maghreb Emergent,Regional,"Protesters blocked the border post Haidra-Tebessa to demand the application of a signed agreement, notable micro-credits and implementation of public projects in the region.",0,1515624304,TUN
323721,788,TUN3433,3433,8-Jun-17,2017,2,Remote violence,Remote violence,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,Menastream,Subnational,"2 soldiers wounded in IED/mine blast at Jebel Mghila, Sidi Bouzid.",0,1515624304,TUN
323717,788,TUN3429,3429,7-Jun-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Bechri Communal Militia (Tunisia),,4,Jersine Communal Militia (Tunisia),,4,44,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,Bechni,33.4834,8.7895,1,Shemsfm,National,"Clashes between inhabitants from Bechni and Jersin villages led to 36 injured, among them one policeman.",0,1515624304,TUN
323718,788,TUN3430,3430,7-Jun-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Kasserine,Hidra,Hidra,,Haidra,35.5663,8.4441,1,Maghreb Emergent,Regional,"Protesters blocked the border post Haidra-Tebessa to demand the application of a signed agreement, notable micro-credits and implementation of public projects in the region.",0,1515624304,TUN
323719,788,TUN3431,3431,7-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Nabeul,Nabeul,Nabeul,,Nabeul,36.4561,10.7376,1,Shemsfm,National,Taxi drivers wage a sit-in in front of the local representation in the governorate. They demand that the governor sticks to his promises.,0,1515624304,TUN
323715,788,TUN3427,3427,6-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,1,Mosaiquefm,National,Inhabitants of Tataouine organised a peaceful march to protest against recent declarations by the labor minister.,0,1515624304,TUN
323716,788,TUN3428,3428,6-Jun-17,2017,1,Strategic development,Strategic development,0,Government of Tunisia (2014-),Judiciary (Tunisia),1,Hizb Ettahrir Party,,3,13,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,AFP English,International,"Judicial authorities decided to suspend all activities of Hizb ut-Tahrir for one year, amongst other reasons for incitement to hatred.",0,1515624304,TUN
323711,788,TUN3423,3423,5-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Mosaiquefm,National,Environmental protection associations and civil society activists demonstrated against a company that channels away its phosphogypsum into the sea in Gabes.,0,1515624304,TUN
323712,788,TUN3424,3424,5-Jun-17,2017,2,Violence against civilians,Violence against civilians,0,Soldiers of the Caliphate,,2,Civilians (Tunisia),,7,27,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,Menastream,Subnational,Citizen in his 20's assaulted by #SIS militants after refusing to provide direction & info on army positions around Jebel Mghila.,0,1515624304,TUN
323713,788,TUN3425,3425,5-Jun-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Mahdia,Souassi,Souassi,,Sidi El Kilani,35.3333,10.4333,1,Mosaiquefm,National,"Inhabitants of Sidi El Kilani blocked circulation on the road connecting Mahdia to Kairouan with burning tires. They demand the application of contracts signed between inhabitants, authorities and the oil company.",0,1515624304,TUN
323714,788,TUN3426,3426,5-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),AMT: Tunisian Judges Association,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Mosaiquefm,National,"Employees from the judiciary sector continued with thier sit-in to protest against the worsening of their financial situation and working conditions, after the ministry suspended all talks to solve the situation.",0,1515624304,TUN
323710,788,TUN3422,3422,4-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.4849,2,Shemsfm /Mosaiquefm,National,Inhabitants of Douar Esslatnia participated in the funeral of the recently killed Khelifa Soltani. They chased away the governor of Sidi Bouzid and a delegate of Jelma as soon as they arrived to participate.,0,1515624304,TUN
323709,788,TUN3421,3421,3-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),PF: Popular Front,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Maghreb Emergent,Regional,Partisans of the front populaire came together in front of the municipal theatre to protest against the killing of Khalifa Soltani by militants.,0,1515624304,TUN
323706,788,TUN3418,3418,2-Jun-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Hamma,Hamma,,El Hamma,33.8915,9.7963,1,Radio Tataouine,National,"In Al-Hama, a number of activists and resistance activists organized a sit-in demanding the return of security to the governorate.",0,1515624304,TUN
323707,788,TUN3419,3419,2-Jun-17,2017,1,Violence against civilians,Violence against civilians,0,Soldiers of the Caliphate,,2,Civilians (Tunisia),,7,27,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,"Menastream, Shemsfm",Subnational-National,"ISIS/Jund al-Khilafah claimed the killing of a young shepherd that was kidnapped earlier at Jebel Mghila, Sidi Bouzid.",1,1515624304,TUN
323708,788,TUN3420,3420,2-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.4849,1,Shemsfm,National,"Public health employees protested today against taxi-drivers that slow-down public transport buses which they need to go to work. On the same day, Pupils from a school in Sidi Bouzid went on a hunger strike to protest against the bad grades they received.",0,1515624304,TUN
323704,788,TUN3416,3416,1-Jun-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Oued el Kamour,32.4587,9.7279,1,Radio Tataouine,National,The sit-in in Tataouine continued. Young people are asking for jobs and an improvement of their general situation.,0,1515624304,TUN
323705,788,TUN3417,3417,1-Jun-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Remada,Remada,,Remada,32.3166,10.3955,1,Tunisien Numerique,National,Rioters from among the protesters in El-Kamour invaded the office of the hospital director of Remada and forced him to go back home while also harrasssing him and his family at his private home.,0,1515624304,TUN
323701,788,TUN3413,3413,31-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Medenine,Djerba Midoun,Djerba Midoun,,Djerba,33.8,10.9,1,Mosaiquefm,National,Workers from a hotel in Djerba organized a sit-in in front of the hotel to demand the outstanding salary for the last 6 months.,0,1515624304,TUN
323702,788,TUN3414,3414,31-May-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Unidentified Armed Group (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Sbeitla,Sbeitla,,Jebel Semmama,35.318,8.8523,1,Menastream,Subnational,"Clashes between military patrol and armed militants reported early at Jebel Semmama, AK & 2 mags seized.",0,1515624304,TUN
323703,788,TUN3415,3415,31-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,2,Radio Tataouine,National,Agricultural workers blocked the road with burned tires due to protest against their difficulty of working during Ramadan.,0,1515624304,TUN
323700,788,TUN3412,3412,30-May-17,2017,2,Remote violence,Remote violence,0,Military Forces of Tunisia (2014-),,1,Soldiers of the Caliphate,,2,12,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,Menastream,Subnational,"Report that the Tunisian army has been shelling Jund al-Khilafah stronghold Jebel Mghila citing eyewitnesses in Jelma.",0,1515624304,TUN
323699,788,TUN3411,3411,28-May-17,2017,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-) National Guard,,1,Soldiers of the Caliphate,,2,12,Northern Africa,Tunisia,Kasserine,Hassi el Ferid,Hassi el Ferid,,Bir Hassi el Ferid,34.9765,8.9569,1,"Menastream, Agency Tunis Afrique Press, al-sharq al awsat",Subnational-National,"The National Guard reportedly killed two armed militants, wounded another one and captured four more amidst ambush in Hassi El Frid, Kasserine.The MOI confirms killing of suspected #ISIS/Jund al-Khilafah leader.",2,1515624304,TUN
323697,788,TUN3409,3409,26-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Beja,Mejez El Bab,Mejez El Bab,,Medjez el Bab,36.6496,9.6123,1,Shemsfm,National,Unemployed gathered in front of the regional hospital and prevented medical equipment from being transferred to the hospital.,0,1515624304,TUN
323698,788,TUN3410,3410,26-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Shemsfm,National,Several people gathered in front of the governmental palace in Tunis to show their solidarity for the campaign of the government against corruption.,0,1515624304,TUN
323695,788,TUN3407,3407,24-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,La Presse (Tunis),National,"Protesters went to the street to march towards the local security institution, appealing them not to be drawn to violent behaviour.",0,1515624304,TUN
323696,788,TUN3408,3408,24-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,Shemsfm,National,A demonstration took place today to invoke the support of the medical sector as no specialist was found during the last two weeks.,0,1515624304,TUN
323689,788,TUN3401,3401,23-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Dhiba,Dhiba,,Dehiba,32.008,10.7014,1,Mosaiquefm,National,The border post at Dehiba Wazen it still blocked by protesters.,0,1515624304,TUN
323690,788,TUN3402,3402,23-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gafsa,Gafsa Sud,Gafsa Sud,,Gafsa,34.425,8.7417,1,Mosaiquefm,National,People in Gafsa protested to show solidarity with the protesters in Tataouine and to denounce the use of force by security forces.,0,1515624304,TUN
323691,788,TUN3403,3403,23-May-17,2017,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tozeur,Hazoua,Hazoua,,Hazoua,33.7661,7.6557,1,Mosaiquefm,National,Rioters who tried to set the border post at Hazoua on fire clashed with security forces. Some policemen were injured.,0,1515624304,TUN
323692,788,TUN3404,3404,23-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Menzel Bouzaiene,Menzel Bouzaiene,,Menzel Bouzaiane,34.574,9.429,1,La Presse (Tunis),National,35 unemployed women waged a sit-in to invoke employment.,0,1515624304,TUN
323693,788,TUN3405,3405,23-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tataouine,Tataouine Nord,Tataouine Nord,,Tataouine,32.9297,10.4518,1,Tunisien Numerique,National,Dozens of protesters came together in front of the regional hopsital in Tataouine to attend the funeral march for the killed protester.,0,1515624304,TUN
323694,788,TUN3406,3406,23-May-17,2017,2,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,Shemsfm,National,Inhabitants of Tozeur went to the streets to show solidarity with the protesters in El Kamour.,0,1515624304,TUN
323675,788,TUN3387,3387,22-May-17,2017,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Bir El Hfay,Bir El Hfay,,Bir el Hafey,34.9321,9.1932,1,Mosaiquefm,National,People waged a sit-in in Bir el Hafey to protest against unemployment and bureaucratic problems.,0,1515624304,TUN
323676,788,TUN3388,3388,22-May-17,2017,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Dhiba,Dhiba,,Dehiba,32.008,10.7014,1,Ansamed,National,Young Tunisians blocked the Dehiba-Wazen border crossing with Libya on the Tunisian side. Some others broke into the customs-depot and stole cars.,0,1515624304,TUN
